id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,name,retweet_count,text,tweet_created,tweet_id,tweet_location,user_timezone
4963,Donald Trump,1,No,1,Neutral,0.6941,FOX News or Moderators,0.6941,CaptainDoone,1,RT @2DOPEANTIBHVR: Politics of the stomach #GOPDebate,,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
1938,No candidate mentioned,1,Yes,1,Neutral,0.6629,None of the above,0.6404,Alaskan3401,0,RT @mVespa1: Donald Trump Refuses to Rule Out Third Party Run on GOP Debate Stage  http://t.co/i4YywfLSy2 #tcot #GOPdebate,,6.30E+17,The Moon,Mountain Time (US & Canada)
12312,Donald Trump,1,Yes,1,Neutral,0.3529,FOX News or Moderators,1,Animal1984Farm,0,"RT @bourgeoisalien: Can't wait until the end of the debate when they wrestle an angry, meth addicted bear to the death to see who the real â€¦",,6.30E+17,,Dublin
11816,Ted Cruz,1,Yes,1,Positive,0.3682,None of the above,0.6715,MediaEqualizer,1,"RT @BuckSexton: Ted Cruz is positioning himself as all the fight and fury of Trump, without the unpredictability. Smart move. #GOPDebate",07-08-2015 09:42,6.30E+17,"Nashville, Tennessee",Central Time (US & Canada)
6979,No candidate mentioned,0.4594,No,0.6778,Negative,0.3444,None of the above,0.4594,dddreamcat,18,#Petition: Exclude Megyn Kelly As A Host From Future Fox News Debates: https://t.co/DxnjJUXeLe (@change) #GOPDebate #debate #MegynKelly #GOP,07-08-2015 09:46,6.30E+17,"ÃœT: 41.39073,-73.96695",Quito
7586,No candidate mentioned,1,No,1,Neutral,0.6626,None of the above,0.6497,Willieintn,23,"RT @DiegoUK: Democrats watching the #GOPDebate last night http://t.co/7v4WJok3vM 
#p2 #ctl #topprog #tcot #tlot",,6.30E+17,,Pacific Time (US & Canada)
7648,Jeb Bush,1,Yes,1,Neutral,0.3563,None of the above,1,aeroG,4,RT @feministabulous: I grew up the poorest. Vote for me. #GOPDebate,,6.30E+17,,
6427,No candidate mentioned,0.4025,No,0.6344,Neutral,0.6344,Immigration,0.4025,EusebiaAq,0,#GOPDebate Each candidate claims they speak directly with God...,,6.30E+17,Delaware,Eastern Time (US & Canada)
14905,Donald Trump,1,No,1,Positive,1,None of the above,1,ScottWGraves,1,@megynkelly was the real winner last night. #FoxDebate #GOPDebate,07-08-2015 09:41,6.30E+17,Michigan,Atlantic Time (Canada)
2258,No candidate mentioned,1,Yes,1,Negative,0.653,None of the above,1,gidgey,0,"@megynkelly @BretBaier #ChrisWallace, #America is criticizing UR PERFORMANCES during #GOPDebate b/c U did a REALLY bad job as ""moderators.""",07-08-2015 09:48,6.30E+17,Michigan,Quito
11942,Donald Trump,1,No,1,Positive,1,None of the above,1,FreedomJames7,0,RT @warriorwoman91: I love how @megynkelly who holds the highest position of any media figure on Fox is asking questions about a Repub war â€¦,07-08-2015 09:41,6.30E+17,Richardson Tx,
6922,Scott Walker,1,Yes,1,Negative,1,None of the above,1,RDJtakethewheel,0,"RT @JillStanek: ""I think future generations will look back and call us barbarians for killing millions of babies."" ~@MarcoRubio #GOPDebate â€¦",07-08-2015 09:46,6.30E+17,,
6686,Mike Huckabee,0.6444,No,1,Negative,0.6444,None of the above,1,2ward4ward,5,"RT @jjauthor: @learjetter, I was waiting for @megynkelly to ask @realDonaldTrump, ""When did you stop beating your wife?"" #GOPDebate http://â€¦",07-08-2015 09:49,6.30E+17,Texas,Central Time (US & Canada)
153,No candidate mentioned,1,No,1,Neutral,0.6783,Women's Issues (not abortion though),0.6783,TrishFish42,1480,RT @megynkelly: .@realDonaldTrump: I think the big problem this country has is being politically correct #GOPDebate,,6.30E+17,God's Country,
11752,Ted Cruz,0.228,No,0.6484,Positive,0.3516,None of the above,0.4204,SwampFoxSr,0,"RT @ChadPergram: Cruz: We need a commander in chief who makes clear if you join ISIS, then you are signing your death warrant. #GOPDebate",07-08-2015 09:43,6.30E+17,,
581,No candidate mentioned,1,No,1,Negative,0.6966,None of the above,1,sandphillips,0,"RT @edstetzer: Btw... when you mix politics and religion, you get politics. #GOPDebate",07-08-2015 09:50,6.30E+17,"Eufaula, AL",
3234,Donald Trump,1,Yes,1,Neutral,0.6708,FOX News or Moderators,1,Slim_Shady2o3,482,RT kayleymelissa: #GOPDebate is like the trial from The Unbreakable Kimmy Schmidt and Donaâ€¦ http://t.co/jAqjwnndgB http://t.co/4WblZpp8lJ,,6.30E+17,Fla/Mich,Central Time (US & Canada)
11561,Ted Cruz,1,Yes,1,Positive,1,None of the above,0.66,OmglolU,19,RT @CarlyFiorina: I know how extraordinary this nation is. #GOPDebate,07-08-2015 09:45,6.30E+17,,Quito
8031,Mike Huckabee,1,Yes,1,Negative,0.6932,LGBT issues,1,sasasamm,1,"RT @STYLEMOM: Here's a question, WHY in the hell are WOMEN &amp; our body parts even in this debate? Foh, stop it, it's not 1965 wtf #GOPDebateâ€¦",07-08-2015 09:50,6.30E+17,"Sicklerville,NJ",Eastern Time (US & Canada)
12761,Ben Carson,1,Yes,1,Negative,1,Racial issues,1,activeeq,960,"RT @AmyMek: Conservatives are a people without a Network! 

#GOPDebate @FoxNews",07-08-2015 09:48,6.30E+17,,
9875,No candidate mentioned,1,No,1,Negative,0.6667,Foreign Policy,1,3694d4b138274a5,422,RT @bazecraze: Ted Cruz looks like someone put a suit on a sigh. #GOPDebate,07-08-2015 09:47,6.30E+17,"Palm Beach, Florida",Eastern Time (US & Canada)
7498,No candidate mentioned,1,Yes,1,Positive,0.6591,None of the above,1,ArcaneSkin,0,"RT @nevagphx1: @CarlyFiorina Magnificent at the first #GOPDebate. I support Ted Cruz as POTUS, but would support you as running mate or POTâ€¦",07-08-2015 09:40,6.30E+17,,Quito
9383,John Kasich,0.678,No,1,Neutral,0.6615,Jobs and Economy,1,kevinburger72,73,Highlight video from #Iowa debate parties last night.  Part 1. Full vid here. https://t.co/ZAQ07p8qY6 #GOPDebate http://t.co/wV0ivyqUdh,,6.30E+17,Arizona,Arizona
4989,Jeb Bush,1,Yes,1,Neutral,1,Healthcare (including Medicare),0.3622,Alee_Bono,0,RT @puddinstrip: who's up for a post debate fuck on the hood of my Chevy? #RockHardForAmerica #GOPDebate,,6.30E+17,"Newcastle Upon-Tyne, UK",Europe/London
8283,Ted Cruz,0.4204,No,0.6484,Negative,0.3516,None of the above,0.4204,TheVGBlog,0,"Jeb Bush: ""I defunded Planned Parenthood""

....he is proud that he denied thousands of women access to life saving healthcare...
#GOPDebate",07-08-2015 09:48,6.30E+17,,Central Time (US & Canada)
13161,No candidate mentioned,1,No,1,Positive,1,None of the above,0.6739,jaelynks,431,"@sallykohn @megynkelly Megyn you are now officially charted on the Moonbat Hit Parade.  
#MegynKelly #GOPDebate",07-08-2015 09:44,6.30E+17,USA,
12221,No candidate mentioned,0.4204,Yes,0.6484,Neutral,0.3297,,0.228,Sacerdotus,0,I saw @megynkelly reach down and scratch her balls once after she picked about her 10th fight with @realDonaldTrump #GOPDebate #tcot,,6.30E+17,,Central Time (US & Canada)
823,No candidate mentioned,1,Yes,1,Negative,1,Religion,1,flo09432,11,"RT @Writeintrump: #GOPDebate After Party Update:  Rubio, Cruz, and Bush are huddled in the corner speaking Spanish. I think they're plottinâ€¦",07-08-2015 09:47,6.30E+17,"Brooklyn, NY",Eastern Time (US & Canada)
14617,No candidate mentioned,1,Yes,1,Positive,0.3636,None of the above,1,NanaOxford,566,"RT @sallykohn: I think @megynkelly won #GOPDebate!  Hard hitting questions of concern to majority of voter, not just fringe GOP base. 

#Meâ€¦",07-08-2015 09:44,6.30E+17,"washington, dc",Eastern Time (US & Canada)
2734,Chris Christie,0.4089,Yes,0.6395,Positive,0.6395,None of the above,0.4089,lynn_lynnw23,5,".@BorowitzReport assesses Walker's #GOPDebate performance, via @NewYorker: http://t.co/87P5EeW8W7",07-08-2015 09:43,6.30E+17,Los Angeles,Arizona
9109,No candidate mentioned,1,No,1,Neutral,0.6557,None of the above,1,KristenLuciano1,156,"@Bipartisanism Well, technically we didn't, but the Supreme Court said we did.  #GOPDebate",,6.30E+17,USA,Eastern Time (US & Canada)
2376,Donald Trump,1,No,1,Negative,0.6522,None of the above,1,greenspaceguy,0,"RT @adillard4: Unlike #GOPDebate we'll talk race, activism #BlackLivesMatter #fergusonsyllabus #takeitdown #BTWAM on #UmichChat @ 1 http://â€¦",07-08-2015 09:47,6.30E+17,,
1373,No candidate mentioned,1,No,1,Positive,0.663,None of the above,1,PatriarchBurden,0,RT @Montel_Williams: Gaining the most in tonight's #GOPDebate - John Kasich. enough amateur hour. #Kasich4Us @JohnKasich,07-08-2015 09:42,6.30E+17,Skype+Email dj2015@outlook.com,Dublin
2611,No candidate mentioned,1,Yes,1,Positive,0.6639,None of the above,1,Chris_Manno,0,RT @bodybynance: Absolutely! I have authored Kate's law. The leader of our OWN party BLOCKED Kate's law #CruzCrew #GOPDebate http://t.co/84â€¦,07-08-2015 09:44,6.30E+17,The gym...,Mountain Time (US & Canada)
2292,No candidate mentioned,0.4393,Yes,0.6628,Negative,0.6628,None of the above,0.4393,jediane9,1,RT @ethicistforhire: Ten rich narcissists spouting nihilistic applause lines is not a debate. It is a Zeitgeistâ€¦ #GOPDebate,07-08-2015 09:48,6.30E+17,Dirty Dirty,Eastern Time (US & Canada)
412,No candidate mentioned,0.451,Yes,0.6716,Neutral,0.3372,FOX News or Moderators,0.2264,TheRightback1,226,I honestly really want to hear what Ben Carson has to say #GOPDebate,,6.30E+17,"Brooklyn, NY",Eastern Time (US & Canada)
7501,No candidate mentioned,1,No,1,Neutral,0.6578,None of the above,1,I_Am_Kenzi,5,RT @NancyLeeGrahn: How did everyone feel about the Climate Change question last night? Exactly. #GOPDebate,,tweet_id,tweet_location,user_timezone
2080,Ted Cruz,0.4444,Yes,0.6667,Negative,0.6667,None of the above,0.4444,zhynaryll,289,"RT @DanScavino: .@MegynKelly,
You failed the American people tonight. 
You tried to make history, by destroying @realDonaldTrump. #KellyFaiâ€¦",07-08-2015 09:50,6.30E+17,,Pacific Time (US & Canada)
8719,Donald Trump,1,No,1,Positive,1,Religion,0.6975,ja_cob_s,1469,"RT @AllenWestRepub ""Twitter declares @CarlyFiorina the #GOPDebate winner Â "" http://t.co/lX0RkaHzMQ",07-08-2015 09:43,6.30E+17,Northeast Ohio,Eastern Time (US & Canada)
14896,No candidate mentioned,1,Yes,1,Positive,0.6705,None of the above,0.6358,StreetAlpaca,0,@FoxNews #GOPDebate a lovefest for Republican party. Problem wasn't just @megynkelly but all producers involved in burying @realDonaldTrump,07-08-2015 09:41,6.30E+17,America,Eastern Time (US & Canada)
4899,No candidate mentioned,0.4286,Yes,0.6546,Neutral,0.6546,,0.2261,TrishFish42,127,"Last night's @Politico focus group picked Mike Huckabee and Ted Cruz as the winners of the #GOPDebate.

https://t.co/tEIkAyJZT1",,6.30E+17,,Mountain Time (US & Canada)
428,No candidate mentioned,0.4445,No,0.6667,Neutral,0.6667,FOX News or Moderators,0.2414,bad_robot_57,0,"RT @maggieserota: ""Any word from God?"" is an actual question being posed to a group of grownups. #GOPDebate",,6.30E+17,America,Eastern Time (US & Canada)
6439,Donald Trump,0.672,No,1,Neutral,0.3452,None of the above,1,kevinburger72,277,RT @richardroeper: Hillary Clinton right now. #GOPDebate http://t.co/RFqoPQbzGk,,6.30E+17,"Alaska,South Central",Alaska
211,No candidate mentioned,1,No,1,Neutral,1,None of the above,1,gleason_danny,347,RT @Marnus3: The perfect remedy for a #GOPDebate hangover is to #FF @pharris830 @mharvey816  @comebackdecade  @GlenThePlumber  @RFSchatten,,6.30E+17,TEXAS is the greatest state,Central Time (US & Canada)
10540,No candidate mentioned,0.4398,Yes,0.6632,Neutral,0.6632,None of the above,0.4398,Julie38xo_,12,RT @blowticious: Pro-life Republicans be like #GOPDebate http://t.co/bIOXOpLEjn,,6.30E+17,Arizona,Arizona
13444,No candidate mentioned,1,No,1,Positive,1,Abortion,0.3483,magtell,10,"Not only Mr. @realDonaldTrump 's polls are #1, but his Twitter followers are spiking up. #1stplace #trump #gopdebate http://t.co/Q9YXEH55EF",07-08-2015 09:41,6.30E+17,,
12005,Donald Trump,1,No,1,Neutral,0.7045,None of the above,1,sharonDay5,156,RT @thekevinryder: #GOPDebate (Vine by @dabulldawg88) https://t.co/XKxVDrADce,,6.30E+17,Texas,Central Time (US & Canada)
9148,Jeb Bush,1,No,1,Neutral,0.3563,None of the above,1,aeroG,4,RT @feministabulous: I grew up the poorest. Vote for me. #GOPDebate,,6.30E+17,,
4734,Donald Trump,1,Yes,1,Neutral,0.6708,FOX News or Moderators,1,Slim_Shady2o3,482,RT kayleymelissa: #GOPDebate is like the trial from The Unbreakable Kimmy Schmidt and Donaâ€¦ http://t.co/jAqjwnndgB http://t.co/4WblZpp8lJ,,6.30E+17,Fla/Mich,Central Time (US & Canada)
5100,No candidate mentioned,0.4162,No,0.6452,Negative,0.3333,None of the above,0.4162,LordWhatAMess,0,"RT @NancyLeeGrahn: The cheers from #GOPDebate  audience afterTrump defiantly named @Rosie as the woman he called ""Fat Pig"" were the voices â€¦",07-08-2015 09:49,6.30E+17,,
14853,Jeb Bush,0.4344,Yes,0.6591,Positive,0.3636,None of the above,0.4344,jim0331,148,RT @alainasmith_: Really impressed with Dr. Carson and Senator Rubio tonight #GOPDebate,07-08-2015 09:42,6.30E+17,,
12447,Ben Carson,1,Yes,1,Neutral,1,None of the above,1,mmprnews,0,"BEST. POST. EVER. 10 wtf quotes from last nightâ€™s gop debate, gif-edhttp://www.nylon.com/articles/gop-debate-quotes via @nylonmag #GOPDebate",,6.30E+17,Pennsylvania,
5156,No candidate mentioned,1,No,1,Negative,1,None of the above,1,btshepherd1,0,"RT @DrMartyFox: #Trump Wins Drudge 
Debate Poll 

âž¡ï¸ By A Landslide 

#TedCruz #2 

#GOPDebate #PJNETðŸ‡ºðŸ‡¸  
â˜‘ï¸ http://t.co/YUh6j7QqHA http://â€¦",07-08-2015 09:49,6.30E+17,Ga,Eastern Time (US & Canada)
11551,No candidate mentioned,1,Yes,1,Positive,1,Religion,1,robertpjones,0,RT @TeamMarco: Marco nailed it on abortion. We must protect life. #GOPDebate http://t.co/Nn6S7dO22J,07-08-2015 09:45,6.30E+17,,Eastern Time (US & Canada)
481,No candidate mentioned,1,No,1,Neutral,0.6789,None of the above,1,WorldwideJoeyC,0,2016 Wide Open Heading out of Electric Opening Debates - http://t.co/OroBlJ66rK: http://t.co/WFY89WXKzD #GOPDebate,,6.30E+17,"McLean, VA",Eastern Time (US & Canada)
9659,No candidate mentioned,1,Yes,1,Negative,0.6568,Racial issues,1,LOVEnver_fails,30,"RT @sallykohn: Hey look, itâ€™s 10 men standing on a stage arguing why they should get to control womenâ€™s bodies and choices. #GOPDebate",07-08-2015 09:49,6.30E+17,,
951,No candidate mentioned,1,No,1,Negative,1,None of the above,1,monu_rohila,0,Absolutely terrifying. #Trump #GOPDebate http://t.co/m2leGhw8fJ,07-08-2015 09:46,6.30E+17,,
9372,No candidate mentioned,1,Yes,1,Neutral,1,None of the above,1,DouglasRobert70,18,@HuntsmanAbby @SIRIUSXM @PeteDominick @krystalball #GOPDebate  @JonHuntsman https://t.co/AyxbtXwsKR Money Can't Buy Me Love? It Can -D Trump,,6.30E+17,,
14519,Donald Trump,1,No,1,Positive,0.6818,None of the above,1,mchamric,2,RT @Reince: Simply incredible. http://t.co/apXM8AO8jf Last night's #GOPDebate doubled the previous record for most-watched primary debate iâ€¦,07-08-2015 09:45,6.30E+17,,
8040,No candidate mentioned,1,Yes,1,Negative,0.6477,Jobs and Economy,0.6591,hunter_chip,118,RT @TheJimHughes: If we want to stop sending foreign aid to places that burn our flag can we start with Berkeley? #GOPDebate,07-08-2015 09:50,6.30E+17,"Red Bank, NJ",Eastern Time (US & Canada)
10841,No candidate mentioned,1,No,1,Neutral,0.6738,None of the above,1,Juggernaut_08,33,RT @BenSwann_: GOP Debate: @RandPaul Notes U.S. Involvement In Arming #ISIS http://t.co/jzDPNtWB1E #standwithrand #gopdebate,,6.30E+17,,
3629,No candidate mentioned,1,No,1,Negative,0.6632,None of the above,0.6947,SenoritaJess,0,Trump just said @JebBush is a true gentleman &amp; then they started violently 69ing. #GOPDebate,07-08-2015 09:49,6.30E+17,"California, USA",Pacific Time (US & Canada)
7695,Donald Trump,1,No,1,Neutral,0.6941,FOX News or Moderators,0.6941,CaptainDoone,1,RT @alicetweet: Coming up: @govmikehuckabee on @FoxBusiness re: #GOPDebate http://t.co/jSLiarDFCO,,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
9834,Chris Christie,1,No,1,Negative,0.6662,None of the above,1,drewbaxta,0,"hadiyah: Bruh, Ben Carson is boring AF! He need to punch Trump in the face so he can get in the game. #GOPDebate",07-08-2015 09:47,6.30E+17,"Salt Lake City, Utah",Quito
2934,No candidate mentioned,1,Yes,1,Positive,1,Women's Issues (not abortion though),0.6526,lilithjaay,1,"From watching #GOPDebate last nite, now know Rubio, Walker &amp; Santorum share belief they'd rather see wives die thn ""let"" thm get abortions.",07-08-2015 09:41,6.30E+17,Ameritopia,Eastern Time (US & Canada)
1569,Donald Trump,1,No,1,Neutral,0.3508,None of the above,1,ancient_echoes,484,RT @greenspaceguy: @TheDailyShow Jon Stewart can feel comfortable w/retirement as #GOPDebate solved all problems(personal &amp; scientific) httâ€¦,,6.30E+17,,Mountain Time (US & Canada)
4552,Rand Paul,0.67,No,1,Neutral,0.6397,Women's Issues (not abortion though),0.6397,WorldWarJess,78,"RT @TheBaxterBean: Rubio Budget Raises MiddleClass Taxes, Adds $4.5T Deficit, Cuts InvestmentTax To $0 http://t.co/9S9NuVSAf7 #GOPDebate htâ€¦",,6.30E+17,Fort Worth,New Delhi
828,Donald Trump,0.6489,Yes,1,Negative,1,None of the above,1,GaryLaprell,2,"RT @AmyMek: After this debate, my opinion changed the MOST about @foxnews, @megynkelly, @BretBaier &amp; Chris Wallace! Utterly Disappointedâ€¦#Gâ€¦",07-08-2015 09:47,6.30E+17,Leicester,London
257,No candidate mentioned,0.451,No,0.6716,Neutral,0.3372,FOX News or Moderators,0.2264,TheRightback1,226,I bet Rand Paul consults Todd Palin on the best place to service his snowmobile when he visits AK #GOPDebate,,6.30E+17,"Brooklyn, NY",Eastern Time (US & Canada)
3172,No candidate mentioned,1,No,1,Neutral,1,FOX News or Moderators,1,fc7822,0,RT @alexandraheuser: #FF WHOA (WEIRD format -Any1 know about this?) https://t.co/Np8CjQWYJi #GOPDebate #GOP #RNC @Reince @rushlimbaugh @kilâ€¦,,6.30E+17,,Central Time (US & Canada)
2724,Ben Carson,1,Yes,1,Positive,0.6737,None of the above,1,ajbrzski,0,I was surprisingly impressed with @marcorubio last night. Definitely is moving up my list of candidates! #GOPdebate,07-08-2015 09:43,6.30E+17,Chicago,
2260,No candidate mentioned,1,No,1,Negative,0.6574,None of the above,0.3426,summer0655,1,RT @oftenimprudent: I wish we could teach teenage girls to love themselves as much as Donald Trump loves himself. #GOPdebate,07-08-2015 09:48,6.30E+17,Massachusetts,Atlantic Time (Canada)
11930,No candidate mentioned,1,Yes,1,Positive,0.6813,None of the above,1,maggielou_42,1243,RT @Vara11: @JohnKasich really impressed in last night's #GOPDebate http://t.co/RbpOmS07gC #Kasich4Us,07-08-2015 09:41,6.30E+17,Florida,Eastern Time (US & Canada)
14646,No candidate mentioned,1,Yes,1,Positive,1,FOX News or Moderators,1,CURZONPRODUCT,1,Why's THIS the most retweeted comment of the #GOPDebate? B/C it's more truthful than anything any GOP candidate said https://t.co/nicl3cYjPs,07-08-2015 09:44,6.30E+17,Everywhere ,
